-0.6650089,-0.047622785,1.5991588
-0.6546975,-0.04481975,1.5853124
-0.66874266,-0.04171308,1.5813429
-0.6802251,-0.04443577,1.5913606
-0.66097885,-0.039035864,1.5727605
-0.6493037,-0.04304664,1.5740833
-0.6809881,-0.041599385,1.5745254
-0.6929335,-0.044931598,1.5806029
-0.69203764,-0.037672162,1.5375041
-0.7021647,-0.039654568,1.5316746
-0.7012156,-0.040852748,1.5443332
-0.69081944,-0.04000759,1.5467238
-0.69340205,-0.036250487,1.5104969
-0.6832552,-0.034845874,1.5020599
-0.69264364,-0.03696093,1.4915738
-0.70361406,-0.04073429,1.4994994
-0.6435702,-0.048850536,1.5185106
-0.6476679,-0.043986022,1.511732
-0.6511207,-0.04243073,1.5187333
-0.6467252,-0.047875017,1.524478
-0.6332617,-0.05391614,1.5291617
-0.63669926,-0.055757396,1.533976
-0.6296849,-0.0568444,1.5384912
-0.62578833,-0.053101942,1.5334514
-0.6398331,-0.05249288,1.5128274
-0.64433116,-0.04742773,1.505616
-0.63961494,-0.05267538,1.5242946
-0.6363723,-0.051923186,1.5203155
-0.6253681,-0.0469487,1.5162151
-0.6277851,-0.04716125,1.5209223
-0.6202798,-0.04541196,1.5229836
-0.61968493,-0.04623206,1.5170515
-0.6348786,-0.050351277,1.5135534
-0.6329615,-0.04862161,1.5173931
-0.6293011,-0.04873938,1.5138618
-0.6308159,-0.051424287,1.510753
-0.6302998,-0.051397562,1.5254562
-0.62280893,-0.049488217,1.5287333
-0.61448705,-0.048104182,1.5312676
-0.6117526,-0.044250637,1.5233381
-0.6594568,-0.036925107,1.4968954
-0.6529617,-0.039373517,1.5045681
-0.64924663,-0.042871773,1.4993098
-0.65436697,-0.03976427,1.493263
-0.6340712,-0.05174038,1.5068421
-0.6355149,-0.04657027,1.490063
-0.6356173,-0.04645057,1.4943705
-0.6283827,-0.048651025,1.4956359
-0.62881505,-0.04851742,1.4915117
-0.6700652,-0.03548047,1.4811643
-0.66184705,-0.036982507,1.480287
-0.66420543,-0.036889464,1.4729329
-0.67330545,-0.036156267,1.4721072
-0.66358924,-0.03819166,1.4665866
-0.6750598,-0.037034377,1.4635737
-0.6671993,-0.04320082,1.4493215
-0.67174506,-0.04057859,1.4555686
-0.6601068,-0.04050985,1.4609622
-0.65353304,-0.042036176,1.4561008
-0.63789463,-0.0475932,1.4610366
-0.63127935,-0.050227575,1.4597619
-0.636061,-0.04561677,1.4475558
-0.64429796,-0.043180928,1.4510844
-0.6383209,-0.049042195,1.4831078
-0.6431798,-0.04766363,1.4828203
-0.641713,-0.046145596,1.484895
-0.6364505,-0.04744774,1.4862719
-0.6474607,-0.045782834,1.4824193
-0.64918375,-0.04474493,1.4822233
-0.6479974,-0.044309825,1.4839011
-0.64689523,-0.045525007,1.4832461
-0.6451798,-0.046772227,1.4827335
-0.6439462,-0.047361568,1.4807197
-0.6464912,-0.046202086,1.4814854
-0.6394359,-0.048457026,1.480264
-0.62442356,-0.052912056,1.4785442
-0.62803066,-0.050917223,1.4788921
-0.62783945,-0.05274594,1.4833157
-0.6248927,-0.054747105,1.4833422
-0.6455326,-0.04475566,1.4859095
-0.64745104,-0.043043062,1.4878023
-0.6424421,-0.04429114,1.491044
-0.6418309,-0.04537253,1.4878666
-0.6501016,-0.041716605,1.4899441
-0.6501878,-0.042914912,1.4850714
-0.65327746,-0.041185483,1.4858925
-0.6487549,-0.045382485,1.480221
-0.65197325,-0.043693572,1.4785024
-0.65156734,-0.042800635,1.4816004
-0.6500747,-0.044897743,1.4750453
-0.64616364,-0.04663028,1.4782419
-0.64160794,-0.04755643,1.4766892
-0.635546,-0.048716366,1.4752878
-0.63945943,-0.04774204,1.4700637
-0.64546394,-0.046138212,1.472135
-0.64476836,-0.043918423,1.4951198
-0.6559316,-0.040271237,1.4808719
-0.6585393,-0.03836093,1.4875178
-0.6567172,-0.040347666,1.4756616
-0.65551174,-0.041690648,1.4708889
-0.6514011,-0.04363057,1.4669703
-0.6448631,-0.04553683,1.4636648
-0.6475767,-0.05050443,1.4378555
-0.6565869,-0.047034778,1.4430767
-0.6497949,-0.04615888,1.5662835
-0.6576703,-0.04105079,1.5654708
-0.6611171,-0.04243432,1.5573311
-0.66254723,-0.041428387,1.559562
-0.6565214,-0.04352379,1.561149
-0.6565129,-0.0443262,1.5583826
-0.6826748,-0.04180014,1.5489129
-0.67553043,-0.042538986,1.551084
-0.67699665,-0.042834044,1.5470943
-0.68401283,-0.03975627,1.542361
-0.6658722,-0.04261589,1.5399994
-0.6715905,-0.041843772,1.5409646
-0.666817,-0.043484807,1.5477619
-0.66279763,-0.044247,1.5470334
-0.65877616,-0.045917794,1.546704
-0.6549447,-0.04841444,1.5469524
-0.655651,-0.047900826,1.541389
-0.6604181,-0.04494273,1.5403079
-0.65121365,-0.048319712,1.561985
-0.6467773,-0.054238454,1.5611855
-0.6483949,-0.053376466,1.5581183
-0.6518713,-0.048249602,1.5588872
-0.6456506,-0.06371671,1.5511975
-0.6457104,-0.06251383,1.5537617
-0.642673,-0.06488852,1.5551598
-0.64258593,-0.06538843,1.5506219
-0.6438397,-0.06288083,1.5476046
-0.6459168,-0.06201528,1.5495445
-0.660909,-0.057516426,1.6203167
-0.65042824,-0.054276302,1.603581
-0.6794986,-0.052244022,1.6132679
-0.69414365,-0.04985068,1.6015797
-0.70634776,-0.048468105,1.5872405
-0.6808209,-0.03489875,1.4851565
-0.68680906,-0.036883213,1.4753675
-0.70097077,-0.04057201,1.482129
-0.7044553,-0.044251658,1.4712043
-0.68873984,-0.038917497,1.4646053
-0.68170255,-0.049020305,1.4449965
-0.68753874,-0.04308881,1.4539016
-0.7068685,-0.050238997,1.4600654
-0.7249979,-0.056168757,1.4708428
-0.71915066,-0.04925035,1.4796565
-0.73811096,-0.06400971,1.4855573
-0.73297733,-0.06609833,1.4612437
-0.74447304,-0.073289454,1.4828746
-0.72181517,-0.06998488,1.4236792
-0.7275806,-0.070669726,1.4112496
-0.74586976,-0.07649755,1.4197919
-0.74074537,-0.07475015,1.4315627
-0.71295553,-0.044320613,1.4892919
-0.70896226,-0.04590583,1.5548993
-0.69699866,-0.041796103,1.555384
-0.7129896,-0.04472378,1.5412426
-0.7266891,-0.06323099,1.6142727
-0.70940727,-0.05540286,1.6103177
-0.71961653,-0.052617744,1.5940056
-0.73478895,-0.05994746,1.599724
-0.70097387,-0.083547585,1.6475667
-0.6798314,-0.067421615,1.6363158
-0.6945096,-0.061077617,1.6256888
-0.7131431,-0.07269688,1.6341383
-0.7475309,-0.06811944,1.600678
-0.7627098,-0.07965876,1.600163
-0.7646144,-0.0882375,1.6169139
-0.7448642,-0.07508585,1.6180546
-0.7625943,-0.10361631,1.6362941
-0.73829734,-0.087908044,1.6391089
-0.75188196,-0.08265783,1.4669195
-0.7547078,-0.084932074,1.4872413
-0.7342443,-0.07094158,1.4449806
-0.75217426,-0.08231977,1.4509696
-0.7552359,-0.1230488,1.6521192
-0.72625744,-0.103715405,1.6550145
-0.7969742,-0.118535325,1.5731525
-0.79094845,-0.11139213,1.5920904
-0.7824842,-0.09583005,1.580189
-0.7895752,-0.10328084,1.5645263
-0.8025374,-0.13695155,1.5808365
-0.79586864,-0.12994386,1.6034691
-0.79146457,-0.12710784,1.5143131
-0.78230834,-0.12859973,1.4960959
-0.78620625,-0.14383523,1.4964525
-0.7967454,-0.14432552,1.5144863
-0.6719442,-0.038484104,1.5686266
-0.66581,-0.039300367,1.5631785
-0.6727243,-0.039894715,1.5597256
-0.68015844,-0.039723754,1.5627894
-0.6903241,-0.04220046,1.5655997
-0.702293,-0.046066374,1.5686121
-0.72704774,-0.05456315,1.5794796
-0.7401524,-0.060689166,1.5863003
-0.7624779,-0.0757231,1.5865055
-0.7504649,-0.066626534,1.587276
-0.7779328,-0.088579066,1.5679896
-0.7822295,-0.093387164,1.5580716
-0.76718116,-0.09821035,1.497299
-0.76543945,-0.098994225,1.4740089
-0.7730623,-0.11506815,1.47671
-0.7763314,-0.11481509,1.4971299
-0.7774063,-0.14365119,1.4778621
-0.77601975,-0.1302032,1.4775324
-0.768935,-0.09846282,1.4409363
-0.77317524,-0.1000415,1.4279597
-0.78099096,-0.11678055,1.4300113
-0.77665454,-0.11506274,1.4430847
-0.7845072,-0.13291942,1.4286547
-0.7829948,-0.14788714,1.4265893
-0.78007853,-0.14675662,1.4416102
-0.7800529,-0.13210872,1.4430707
-0.6957027,-0.07297036,1.4006468
-0.7008572,-0.072118744,1.38972
-0.71529,-0.068987116,1.393943
-0.7103811,-0.06991747,1.4051712
-0.7786988,-0.10164945,1.4157901
-0.78729856,-0.118000254,1.4190706
-0.78329754,-0.11182368,1.5143406
-0.77612364,-0.10050909,1.5165281
-0.7893186,-0.13641408,1.4173541
-0.7757749,-0.13126989,1.4588618
-0.77370083,-0.1162765,1.4575539
-0.77745694,-0.15759432,1.4781582
-0.78674406,-0.15929686,1.4959681
-0.6425598,-0.052919865,1.52929
-0.648318,-0.055460162,1.5444739
-0.6487927,-0.055484235,1.5482551
-0.64697385,-0.059207216,1.5489028
-0.64588255,-0.059510663,1.5457861
-0.63061976,-0.058967732,1.5846591
-0.6299713,-0.059612878,1.5679313
-0.63861835,-0.049691543,1.572446
-0.64136803,-0.050339125,1.5862815
-0.67205006,-0.034995712,1.515317
-0.6607089,-0.03849694,1.5213752
-0.6570681,-0.037606984,1.511991
-0.6651453,-0.03486187,1.5041603
-0.67107147,-0.042860046,1.5524129
-0.67206496,-0.041876525,1.5546019
-0.6685366,-0.04206892,1.5541801
-0.6645532,-0.035577804,1.4896399
-0.6732837,-0.03437779,1.4946926
-0.71434087,-0.04402356,1.5259916
-0.68650186,-0.04090604,1.5554985
-0.68348575,-0.09871644,1.6572576
-0.6609877,-0.07939569,1.6430359
-0.74346286,-0.14380883,1.6631289
-0.71220255,-0.12131572,1.6641202
-0.79600644,-0.15136285,1.6133301
-0.803169,-0.15879449,1.5874662
-0.7977283,-0.18146485,1.5908751
-0.78844154,-0.17491972,1.6201446
-0.79698074,-0.16112587,1.5141814
-0.77827847,-0.1605438,1.4260538
-0.77577597,-0.16122577,1.4426789
-0.64654315,-0.06727341,1.6232386
-0.6369972,-0.062290415,1.602875
-0.7152144,-0.050169937,1.5731196
-0.6894022,-0.035715938,1.5284579
-0.681903,-0.03698136,1.5361335
-0.6769997,-0.035926476,1.5318637
-0.683743,-0.034472935,1.521318
-0.69900924,-0.03815542,1.51929
-0.7113553,-0.0425705,1.5109136
-0.7257109,-0.049794458,1.5030375
-0.7324366,-0.057484508,1.4918675
-0.7749379,-0.09010457,1.5939946
-0.78040075,-0.10224961,1.6078198
-0.7829958,-0.119349204,1.6234416
-0.7802677,-0.13967669,1.6372217
-0.77272606,-0.08496417,1.5831493
-0.7707074,-0.1626052,1.6469457
-0.6286092,-0.050351925,1.5006502
-0.6373966,-0.048081353,1.500425
-0.6275624,-0.05252836,1.505189
-0.6299447,-0.050583318,1.4741993
-0.62579954,-0.05284114,1.4735932
-0.6290868,-0.05328542,1.4678068
-0.6336977,-0.050390333,1.4686697
-0.6610652,-0.058379926,1.4321334
-0.6713644,-0.05440934,1.438066
-0.6900934,-0.07012244,1.4097965
-0.70437855,-0.06850433,1.4152657
-0.62390906,-0.051080443,1.5145326
-0.6224588,-0.051935397,1.5147521
-0.6240948,-0.053616107,1.5136341
-0.62583256,-0.05226604,1.5137165
-0.6444564,-0.04583791,1.4841532
-0.6237881,-0.05099027,1.4914467
-0.62126976,-0.0532151,1.4909501
-0.62279034,-0.053752013,1.487119
-0.6254395,-0.05160831,1.4874394
-0.7046996,-0.058343403,1.4462688
-0.7145423,-0.06636459,1.4353845
-0.7599227,-0.0852157,1.4231597
-0.75578904,-0.08431973,1.4367809
-0.7654448,-0.09920123,1.4558619
-0.7762652,-0.14624071,1.4605258
-0.77660894,-0.15932795,1.4598954
-0.76316285,-0.1823287,1.4608309
-0.7651225,-0.18274547,1.477546
-0.77328897,-0.17112625,1.4777694
-0.77044165,-0.17213175,1.4605842
-0.68667066,-0.06005639,1.4326853
-0.67389387,-0.06335646,1.4265085
-0.6834726,-0.06700328,1.4192919
-0.69728833,-0.06541649,1.4254316
-0.6192697,-0.054059044,1.5109086
-0.61717695,-0.054086342,1.5097786
-0.6197902,-0.055308655,1.507382
-0.62151825,-0.054561265,1.5098028
-0.6279455,-0.052626513,1.5116632
-0.62629044,-0.054214023,1.5104305
-0.6267837,-0.05377291,1.5082953
-0.62440324,-0.04946311,1.5145485
-0.62698984,-0.05084169,1.5130897
-0.61737186,-0.049894273,1.5149845
-0.62059075,-0.048709005,1.5151145
-0.61334974,-0.046368986,1.5151145
-0.621399,-0.053760357,1.5123128
-0.6230713,-0.054274485,1.511056
-0.6267078,-0.053236246,1.5126259
-0.6253618,-0.054335326,1.5121405
-0.6192398,-0.05109895,1.5149801
-0.6214968,-0.050492898,1.514946
-0.6181886,-0.05274766,1.5371382
-0.6117094,-0.056060284,1.5377595
-0.6076614,-0.05213979,1.5311413
-0.6041329,-0.048377708,1.5229499
-0.6065388,-0.04939556,1.5144106
-0.673243,-0.07089442,1.4143767
-0.6799011,-0.07334204,1.4057094
-0.6265039,-0.07471729,1.6013114
-0.622568,-0.06959838,1.582509
-0.6465905,-0.04616174,1.4827232
-0.64405245,-0.053615108,1.5652366
-0.6688902,-0.03747049,1.5298969
-0.6495522,-0.04917769,1.5305407
-0.6543275,-0.043899335,1.526339
-0.6555405,-0.046161562,1.5341506
-0.65097344,-0.050630435,1.5368193
-0.6384659,-0.060538232,1.5619879
-0.62882096,-0.063868515,1.5578169
-0.6364768,-0.06523432,1.5563581
-0.6365096,-0.064849794,1.5499451
-0.6280123,-0.061563276,1.5492479
-0.63431704,-0.060407057,1.5424404
-0.6398004,-0.06309226,1.5449728
-0.6652078,-0.042202234,1.5558398
-0.66775304,-0.041454002,1.5573719
-0.64030117,-0.058133632,1.5379845
-0.6452781,-0.054434456,1.5341883
-0.64731216,-0.055552125,1.53927
-0.643608,-0.05968009,1.5417194
-0.6614573,-0.041889235,1.5314422
-0.6783097,-0.041179672,1.5550573
-0.6754821,-0.042076334,1.5435052
-0.7702402,-0.090616874,1.5221138
-0.7638094,-0.08906217,1.5097797
-0.7508197,-0.067775294,1.4990053
-0.74769735,-0.06745663,1.4944386
-0.7488041,-0.07564925,1.4966229
-0.75327075,-0.073163256,1.5016379
-0.7657273,-0.07528376,1.5565134
-0.76741135,-0.07817684,1.5641143
